ID, king_code, king_year, king_month, jyear, jmonth, jday, JDat00h, moon_age
1930,k009,16,1,-469,4,21,1549865.5,2
1931,k009,16,2,-469,5,20,1549894.5,2
1932,k009,16,3,-469,6,18,1549923.5,1
1933,k009,16,4,-469,7,17,1549952.5,1
1934,k009,16,5,-469,8,16,1549982.5,1
1935,k009,16,6,-469,9,15,1550012.5,2
1936,k009,16,7,-469,10,15,1550042.5,2
1937,k009,16,8,-469,11,13,1550071.5,2
1938,k009,16,9,-469,12,13,1550101.5,2
1939,k009,16,10,-468,1,12,1550131.5,3
1940,k009,16,11,-468,2,10,1550160.5,2
1941,k009,16,12,-468,3,11,1550190.5,3
1942,k009,17,1,-468,4,9,1550219.5,2
1943,k009,17,2,-468,5,8,1550248.5,2
1944,k009,17,3,-468,6,7,1550278.5,2
1945,k009,17,4,-468,7,6,1550307.5,2
1946,k009,17,5,-468,8,5,1550337.5,2
1947,k009,17,6,-468,9,3,1550366.5,1
1948,k009,17,7,-468,10,3,1550396.5,2
1949,k009,17,8,-468,11,1,1550425.5,1
1950,k009,17,9,-468,12,1,1550455.5,2
1951,k009,17,10,-468,12,31,1550485.5,2
1952,k009,17,11,-467,1,29,1550514.5,2
1953,k009,17,12,-467,2,28,1550544.5,2
1954,k009,18,1,-467,3,29,1550573.5,2
1955,k009,18,2,-467,4,28,1550603.5,2
1956,k009,18,3,-467,5,27,1550632.5,2
1957,k009,18,4,-467,6,26,1550662.5,2
1958,k009,18,5,-467,7,25,1550691.5,2
1959,k009,18,6,-467,8,24,1550721.5,2
1960,k009,18,7,-467,9,22,1550750.5,2
1961,k009,18,8,-467,10,22,1550780.5,2
1962,k009,18,9,-467,11,20,1550809.5,2
1963,k009,18,10,-467,12,20,1550839.5,2
1964,k009,18,11,-466,1,18,1550868.5,1
1965,k009,18,12,-466,2,17,1550898.5,2
1966,k009,18,12.5,-466,3,18,1550927.5,1
1967,k009,19,1,-466,4,17,1550957.5,2
1968,k009,19,2,-466,5,17,1550987.5,2
1969,k009,19,3,-466,6,15,1551016.5,2
1970,k009,19,4,-466,7,15,1551046.5,2
1971,k009,19,5,-466,8,14,1551076.5,3
1972,k009,19,6,-466,9,12,1551105.5,2
1973,k009,19,7,-466,10,12,1551135.5,3
1974,k009,19,8,-466,11,10,1551164.5,2
1975,k009,19,9,-466,12,9,1551193.5,2
1976,k009,19,10,-465,1,7,1551222.5,1
1977,k009,19,11,-465,2,6,1551252.5,2
1978,k009,19,12,-465,3,7,1551281.5,1
1979,k009,20,1,-465,4,6,1551311.5,1
1980,k009,20,2,-465,5,6,1551341.5,2
1981,k009,20,3,-465,6,4,1551370.5,1
1982,k009,20,4,-465,7,4,1551400.5,2
1983,k009,20,5,-465,8,3,1551430.5,2
1984,k009,20,6,-465,9,2,1551460.5,3
1985,k009,20,7,-465,10,1,1551489.5,2
1986,k009,20,8,-465,10,31,1551519.5,3
1987,k009,20,9,-465,11,29,1551548.5,2
1988,k009,20,10,-465,12,28,1551577.5,2
1989,k009,20,11,-464,1,26,1551606.5,1
1990,k009,20,12,-464,2,25,1551636.5,2
1991,k009,21,1,-464,3,25,1551665.5,1
1992,k009,21,2,-464,4,24,1551695.5,2
1993,k009,21,3,-464,5,24,1551725.5,2
1994,k009,21,4,-464,6,22,1551754.5,2
1995,k009,21,5,-464,7,22,1551784.5,2
1996,k009,21,6,-464,8,21,1551814.5,2
1997,k009,21,6.5,-464,9,20,1551844.5,3
1998,k009,21,7,-464,10,19,1551873.5,2
1999,k009,21,8,-464,11,17,1551902.5,2
2000,k009,21,9,-464,12,17,1551932.5,2
2001,k009,21,10,-463,1,15,1551961.5,2
2002,k009,21,11,-463,2,13,1551990.5,1
2003,k009,21,12,-463,3,15,1552020.5,2
2004,k010,1,1,-463,4,13,1552049.5,1
2005,k010,1,2,-463,5,13,1552079.5,2
2006,k010,1,3,-463,6,11,1552108.5,1
2007,k010,1,4,-463,7,11,1552138.5,2
2008,k010,1,5,-463,8,10,1552168.5,2
2009,k010,1,6,-463,9,9,1552198.5,3
2010,k010,1,7,-463,10,8,1552227.5,2
2011,k010,1,8,-463,11,7,1552257.5,3
2012,k010,1,9,-463,12,6,1552286.5,2
2013,k010,1,10,-462,1,5,1552316.5,2
2014,k010,1,11,-462,2,3,1552345.5,2
2015,k010,1,12,-462,3,4,1552374.5,1
2016,k010,2,1,-462,4,3,1552404.5,2
2017,k010,2,2,-462,5,2,1552433.5,1
2018,k010,2,3,-462,6,1,1552463.5,2
2019,k010,2,4,-462,6,30,1552492.5,1
2020,k010,2,5,-462,7,30,1552522.5,2
2021,k010,2,6,-462,8,29,1552552.5,2
2022,k010,2,7,-462,9,27,1552581.5,2
2023,k010,2,8,-462,10,27,1552611.5,2
2024,k010,2,9,-462,11,26,1552641.5,3
2025,k010,2,10,-462,12,25,1552670.5,2
2026,k010,2,11,-461,1,24,1552700.5,3
2027,k010,2,12,-461,2,22,1552729.5,2
2028,k010,2,12.5,-461,3,24,1552759.5,2
2029,k010,3,1,-461,4,22,1552788.5,2
2030,k010,3,2,-461,5,21,1552817.5,1
2031,k010,3,3,-461,6,20,1552847.5,2
2032,k010,3,4,-461,7,19,1552876.5,1
2033,k010,3,5,-461,8,18,1552906.5,2
2034,k010,3,6,-461,9,16,1552935.5,1
2035,k010,3,7,-461,10,16,1552965.5,2
2036,k010,3,8,-461,11,15,1552995.5,2
2037,k010,3,9,-461,12,14,1553024.5,2
2038,k010,3,10,-460,1,13,1553054.5,2
2039,k010,3,11,-460,2,12,1553084.5,3
2040,k010,3,12,-460,3,12,1553113.5,2
2041,k010,4,1,-460,4,11,1553143.5,3
2042,k010,4,2,-460,5,10,1553172.5,2
2043,k010,4,3,-460,6,8,1553201.5,2
2044,k010,4,4,-460,7,8,1553231.5,2
2045,k010,4,5,-460,8,6,1553260.5,1
2046,k010,4,6,-460,9,5,1553290.5,2
2047,k010,4,7,-460,10,4,1553319.5,1
2048,k010,4,8,-460,11,3,1553349.5,2
2049,k010,4,9,-460,12,2,1553378.5,1
2050,k010,4,10,-459,1,1,1553408.5,2
2051,k010,4,11,-459,1,31,1553438.5,2
2052,k010,4,12,-459,3,1,1553467.5,2
2053,k010,5,1,-459,3,31,1553497.5,2
2054,k010,5,2,-459,4,30,1553527.5,3
2055,k010,5,3,-459,5,29,1553556.5,2
2056,k010,5,4,-459,6,27,1553585.5,2
2057,k010,5,5,-459,7,27,1553615.5,2
2058,k010,5,6,-459,8,25,1553644.5,2
2059,k010,5,7,-459,9,23,1553673.5,1
2060,k010,5,8,-459,10,23,1553703.5,2
2061,k010,5,9,-459,11,21,1553732.5,1
2062,k010,5,10,-459,12,21,1553762.5,1
2063,k010,5,11,-458,1,20,1553792.5,2
2064,k010,5,12,-458,2,19,1553822.5,2
2065,k010,5,12.5,-458,3,20,1553851.5,2
2066,k010,6,1,-458,4,19,1553881.5,2
2067,k010,6,2,-458,5,18,1553910.5,2
2068,k010,6,3,-458,6,17,1553940.5,2
2069,k010,6,4,-458,7,16,1553969.5,2
2070,k010,6,5,-458,8,15,1553999.5,2
2071,k010,6,6,-458,9,13,1554028.5,2
2072,k010,6,7,-458,10,12,1554057.5,1
2073,k010,6,8,-458,11,11,1554087.5,2
2074,k010,6,9,-458,12,10,1554116.5,1
2075,k010,6,10,-457,1,9,1554146.5,2
2076,k010,6,11,-457,2,8,1554176.5,2
2077,k010,6,12,-457,3,9,1554205.5,1
2078,k010,7,1,-457,4,8,1554235.5,2
2079,k010,7,2,-457,5,8,1554265.5,2
2080,k010,7,3,-457,6,6,1554294.5,2
2081,k010,7,4,-457,7,6,1554324.5,2
2082,k010,7,5,-457,8,4,1554353.5,2
2083,k010,7,6,-457,9,3,1554383.5,2
2084,k010,7,7,-457,10,2,1554412.5,2
2085,k010,7,8,-457,10,31,1554441.5,1
2086,k010,7,9,-457,11,30,1554471.5,2
2087,k010,7,10,-457,12,29,1554500.5,1
2088,k010,7,11,-456,1,28,1554530.5,2
2089,k010,7,12,-456,2,27,1554560.5,2
2090,k010,8,1,-456,3,27,1554589.5,2
2091,k010,8,2,-456,4,26,1554619.5,2
2092,k010,8,3,-456,5,25,1554648.5,2
2093,k010,8,4,-456,6,24,1554678.5,2
2094,k010,8,5,-456,7,24,1554708.5,2
2095,k010,8,6,-456,8,22,1554737.5,2
2096,k010,8,7,-456,9,21,1554767.5,2
2097,k010,8,8,-456,10,20,1554796.5,2
2098,k010,8,9,-456,11,19,1554826.5,2
2099,k010,8,10,-456,12,18,1554855.5,2
2100,k010,8,11,-455,1,17,1554885.5,2
2101,k010,8,12,-455,2,15,1554914.5,2
2102,k010,8,12.5,-455,3,16,1554943.5,1
2103,k010,9,1,-455,4,15,1554973.5,2
2104,k010,9,2,-455,5,14,1555002.5,1
2105,k010,9,3,-455,6,13,1555032.5,2
2106,k010,9,4,-455,7,13,1555062.5,2
2107,k010,9,5,-455,8,11,1555091.5,2
2108,k010,9,6,-455,9,10,1555121.5,2
2109,k010,9,7,-455,10,10,1555151.5,3
2110,k010,9,8,-455,11,8,1555180.5,2
2111,k010,9,9,-455,12,8,1555210.5,2
2112,k010,9,10,-454,1,6,1555239.5,2
2113,k010,9,11,-454,2,5,1555269.5,2
2114,k010,9,12,-454,3,6,1555298.5,2
2115,k010,10,1,-454,4,4,1555327.5,1
2116,k010,10,2,-454,5,4,1555357.5,2
2117,k010,10,3,-454,6,2,1555386.5,1
2118,k010,10,4,-454,7,2,1555416.5,2
2119,k010,10,5,-454,7,31,1555445.5,1
2120,k010,10,6,-454,8,30,1555475.5,2
2121,k010,10,7,-454,9,29,1555505.5,2
2122,k010,10,8,-454,10,29,1555535.5,3
2123,k010,10,9,-454,11,27,1555564.5,2
2124,k010,10,10,-454,12,27,1555594.5,3
2125,k010,10,11,-453,1,25,1555623.5,2
2126,k010,10,12,-453,2,24,1555653.5,2
2127,k010,10,12.5,-453,3,25,1555682.5,2
2128,k010,11,1,-453,4,23,1555711.5,1
2129,k010,11,2,-453,5,22,1555740.5,1
2130,k010,11,3,-453,6,21,1555770.5,1
2131,k010,11,4,-453,7,20,1555799.5,1
2132,k010,11,5,-453,8,19,1555829.5,1
2133,k010,11,6,-453,9,18,1555859.5,2
2134,k010,11,7,-453,10,18,1555889.5,2
2135,k010,11,8,-453,11,17,1555919.5,3
2136,k010,11,9,-453,12,16,1555948.5,2
2137,k010,11,10,-452,1,15,1555978.5,3
2138,k010,11,11,-452,2,13,1556007.5,2
2139,k010,11,12,-452,3,14,1556037.5,3
2140,k010,12,1,-452,4,12,1556066.5,2
2141,k010,12,2,-452,5,11,1556095.5,2
2142,k010,12,3,-452,6,9,1556124.5,1
2143,k010,12,4,-452,7,9,1556154.5,1
2144,k010,12,5,-452,8,7,1556183.5,1
2145,k010,12,6,-452,9,6,1556213.5,1
2146,k010,12,7,-452,10,6,1556243.5,2
2147,k010,12,8,-452,11,5,1556273.5,2
2148,k010,12,9,-452,12,5,1556303.5,3
2149,k010,12,10,-451,1,3,1556332.5,2
2150,k010,12,11,-451,2,2,1556362.5,3
2151,k010,12,12,-451,3,3,1556391.5,2
2152,k010,13,1,-451,4,2,1556421.5,3
2153,k010,13,2,-451,5,1,1556450.5,2
2154,k010,13,3,-451,5,30,1556479.5,2
2155,k010,13,4,-451,6,28,1556508.5,1
2156,k010,13,5,-451,7,28,1556538.5,2
2157,k010,13,6,-451,8,26,1556567.5,1
2158,k010,13,7,-451,9,25,1556597.5,2
2159,k010,13,8,-451,10,25,1556627.5,2
2160,k010,13,9,-451,11,24,1556657.5,2
2161,k010,13,10,-451,12,23,1556686.5,2
2162,k010,13,11,-450,1,22,1556716.5,2
2163,k010,13,12,-450,2,20,1556745.5,2
2164,k010,13,12.5,-450,3,22,1556775.5,2
2165,k010,14,1,-450,4,20,1556804.5,2
2166,k010,14,2,-450,5,20,1556834.5,2
2167,k010,14,3,-450,6,18,1556863.5,2
2168,k010,14,4,-450,7,17,1556892.5,1
2169,k010,14,5,-450,8,16,1556922.5,2
2170,k010,14,6,-450,9,15,1556952.5,2
2171,k010,14,7,-450,10,14,1556981.5,2
2172,k010,14,8,-450,11,13,1557011.5,2
2173,k010,14,9,-450,12,12,1557040.5,2
2174,k010,14,10,-449,1,11,1557070.5,2
2175,k010,14,11,-449,2,9,1557099.5,1
2176,k010,14,12,-449,3,11,1557129.5,2
2177,k010,15,1,-449,4,10,1557159.5,2
2178,k010,15,2,-449,5,9,1557188.5,2
2179,k010,15,3,-449,6,8,1557218.5,2
2180,k010,15,4,-449,7,7,1557247.5,2
2181,k010,15,5,-449,8,6,1557277.5,2
2182,k010,15,6,-449,9,4,1557306.5,2
2183,k010,15,7,-449,10,4,1557336.5,2
2184,k010,15,8,-449,11,2,1557365.5,2
2185,k010,15,9,-449,12,1,1557394.5,1
2186,k010,15,10,-449,12,31,1557424.5,2
2187,k010,15,11,-448,1,29,1557453.5,1
2188,k010,15,12,-448,2,28,1557483.5,2
2189,k010,16,1,-448,3,29,1557513.5,2
2190,k010,16,2,-448,4,27,1557542.5,2
2191,k010,16,3,-448,5,27,1557572.5,2
2192,k010,16,4,-448,6,26,1557602.5,2
2193,k010,16,5,-448,7,25,1557631.5,2
2194,k010,16,6,-448,8,24,1557661.5,2
2195,k010,16,7,-448,9,22,1557690.5,2
2196,k010,16,8,-448,10,22,1557720.5,2
2197,k010,16,9,-448,11,20,1557749.5,2
2198,k010,16,10,-448,12,19,1557778.5,1
2199,k010,16,11,-447,1,18,1557808.5,2
2200,k010,16,12,-447,2,16,1557837.5,1
2201,k010,16,12.5,-447,3,18,1557867.5,2
2202,k010,17,1,-447,4,16,1557896.5,1
2203,k010,17,2,-447,5,16,1557926.5,2
2204,k010,17,3,-447,6,15,1557956.5,2
2205,k010,17,4,-447,7,15,1557986.5,3
2206,k010,17,5,-447,8,13,1558015.5,2
2207,k010,17,6,-447,9,12,1558045.5,3
2208,k010,17,7,-447,10,12,1558075.5,3
2209,k010,17,8,-447,11,10,1558104.5,2
2210,k010,17,9,-447,12,9,1558133.5,2
2211,k010,17,10,-446,1,7,1558162.5,1
2212,k010,17,11,-446,2,6,1558192.5,2
2213,k010,17,12,-446,3,7,1558221.5,1
2214,k010,18,1,-446,4,6,1558251.5,2
2215,k010,18,2,-446,5,5,1558280.5,1
2216,k010,18,3,-446,6,4,1558310.5,2
2217,k010,18,4,-446,7,4,1558340.5,2
2218,k010,18,5,-446,8,2,1558369.5,2
2219,k010,18,6,-446,9,1,1558399.5,2
2220,k010,18,7,-446,10,1,1558429.5,3
2221,k010,18,8,-446,10,30,1558458.5,2
2222,k010,18,9,-446,11,29,1558488.5,3
2223,k010,18,10,-446,12,28,1558517.5,2
2224,k010,18,11,-445,1,26,1558546.5,1
2225,k010,18,12,-445,2,25,1558576.5,2
2226,k010,19,1,-445,3,26,1558605.5,1
2227,k010,19,2,-445,4,25,1558635.5,2
2228,k010,19,3,-445,5,24,1558664.5,1
2229,k010,19,4,-445,6,23,1558694.5,2
2230,k010,19,5,-445,7,22,1558723.5,1
2231,k010,19,6,-445,8,21,1558753.5,2
2232,k010,19,7,-445,9,20,1558783.5,2
2233,k010,19,8,-445,10,20,1558813.5,3
2234,k010,19,9,-445,11,18,1558842.5,2
2235,k010,19,10,-445,12,18,1558872.5,3
2236,k010,19,11,-444,1,16,1558901.5,2
2237,k010,19,12,-444,2,14,1558930.5,2
2238,k010,19,12.5,-444,3,15,1558960.5,2
2239,k010,20,1,-444,4,13,1558989.5,2
2240,k010,20,2,-444,5,12,1559018.5,1
2241,k010,20,3,-444,6,11,1559048.5,1
2242,k010,20,4,-444,7,11,1559078.5,2
2243,k010,20,5,-444,8,9,1559107.5,1
2244,k010,20,6,-444,9,8,1559137.5,2
2245,k010,20,7,-444,10,8,1559167.5,2
2246,k010,20,8,-444,11,6,1559196.5,2
2247,k010,20,9,-444,12,6,1559226.5,2
2248,k010,20,10,-443,1,4,1559255.5,2
2249,k010,20,11,-443,2,3,1559285.5,2
2250,k010,20,12,-443,3,4,1559314.5,2
2251,k010,21,1,-443,4,3,1559344.5,2
2252,k010,21,2,-443,5,2,1559373.5,2
2253,k010,21,3,-443,6,1,1559403.5,2
2254,k010,21,4,-443,6,30,1559432.5,2
2255,k010,21,5,-443,7,30,1559462.5,2
2256,k010,21,6,-443,8,28,1559491.5,2
2257,k010,21,7,-443,9,27,1559521.5,2
2258,k010,21,8,-443,10,26,1559550.5,1
2259,k010,21,9,-443,11,25,1559580.5,2
2260,k010,21,10,-443,12,25,1559610.5,2
2261,k010,21,11,-442,1,23,1559639.5,2
2262,k010,21,12,-442,2,22,1559669.5,2
2263,k010,21,12.5,-442,3,23,1559698.5,2
2264,k010,22,1,-442,4,22,1559728.5,2
2265,k010,22,2,-442,5,21,1559757.5,2
2266,k010,22,3,-442,6,20,1559787.5,2
2267,k010,22,4,-442,7,19,1559816.5,2
2268,k010,22,5,-442,8,17,1559845.5,1
2269,k010,22,6,-442,9,16,1559875.5,2
2270,k010,22,7,-442,10,15,1559904.5,1
2271,k010,22,8,-442,11,14,1559934.5,2
2272,k010,22,9,-442,12,14,1559964.5,2
2273,k010,22,10,-441,1,12,1559993.5,1
2274,k010,22,11,-441,2,11,1560023.5,2
2275,k010,22,12,-441,3,13,1560053.5,2
2276,k010,23,1,-441,4,11,1560082.5,2
2277,k010,23,2,-441,5,11,1560112.5,2
2278,k010,23,3,-441,6,9,1560141.5,2
2279,k010,23,4,-441,7,9,1560171.5,2
2280,k010,23,5,-441,8,7,1560200.5,2
2281,k010,23,6,-441,9,5,1560229.5,1
2282,k010,23,7,-441,10,5,1560259.5,2
2283,k010,23,8,-441,11,3,1560288.5,1
2284,k010,23,9,-441,12,3,1560318.5,2
2285,k010,23,10,-440,1,1,1560347.5,1
2286,k010,23,11,-440,1,31,1560377.5,2
2287,k010,23,12,-440,3,1,1560407.5,2
2288,k010,24,1,-440,3,31,1560437.5,3
2289,k010,24,2,-440,4,29,1560466.5,2
2290,k010,24,3,-440,5,29,1560496.5,2
2291,k010,24,4,-440,6,27,1560525.5,2
2292,k010,24,5,-440,7,27,1560555.5,2
2293,k010,24,6,-440,8,25,1560584.5,2
2294,k010,24,7,-440,9,23,1560613.5,1
2295,k010,24,8,-440,10,23,1560643.5,2
2296,k010,24,9,-440,11,21,1560672.5,1
2297,k010,24,10,-440,12,21,1560702.5,2
2298,k010,24,11,-439,1,19,1560731.5,1
2299,k010,24,12,-439,2,18,1560761.5,2
2300,k010,24,12.5,-439,3,19,1560790.5,1
2301,k010,25,1,-439,4,18,1560820.5,2
2302,k010,25,2,-439,5,18,1560850.5,2
2303,k010,25,3,-439,6,17,1560880.5,3
2304,k010,25,4,-439,7,16,1560909.5,2
2305,k010,25,5,-439,8,15,1560939.5,3
2306,k010,25,6,-439,9,13,1560968.5,2
2307,k010,25,7,-439,10,12,1560997.5,1
2308,k010,25,8,-439,11,11,1561027.5,2
2309,k010,25,9,-439,12,10,1561056.5,1
2310,k010,25,10,-438,1,9,1561086.5,2
2311,k010,25,11,-438,2,7,1561115.5,1
2312,k010,25,12,-438,3,9,1561145.5,2
2313,k010,26,1,-438,4,7,1561174.5,1
2314,k010,26,2,-438,5,7,1561204.5,2
2315,k010,26,3,-438,6,6,1561234.5,2
2316,k010,26,4,-438,7,5,1561263.5,2
2317,k010,26,5,-438,8,4,1561293.5,2
2318,k010,26,6,-438,9,2,1561322.5,2
2319,k010,26,7,-438,10,2,1561352.5,2
2320,k010,26,8,-438,10,31,1561381.5,2
2321,k010,26,9,-438,11,30,1561411.5,2
2322,k010,26,10,-438,12,29,1561440.5,1
2323,k010,26,11,-437,1,28,1561470.5,2
2324,k010,26,12,-437,2,26,1561499.5,1
2325,k010,27,1,-437,3,28,1561529.5,2
2326,k010,27,2,-437,4,26,1561558.5,1
2327,k010,27,3,-437,5,26,1561588.5,2
2328,k010,27,4,-437,6,24,1561617.5,1
2329,k010,27,5,-437,7,24,1561647.5,2
2330,k010,27,6,-437,8,23,1561677.5,2
2331,k010,27,7,-437,9,21,1561706.5,2
2332,k010,27,8,-437,10,21,1561736.5,2
2333,k010,27,9,-437,11,20,1561766.5,3
2334,k010,27,10,-437,12,19,1561795.5,2
2335,k010,27,11,-436,1,18,1561825.5,3
2336,k010,27,12,-436,2,16,1561854.5,2
2337,k010,27,12.5,-436,3,16,1561883.5,2
2338,k010,28,1,-436,4,14,1561912.5,1
2339,k010,28,2,-436,5,14,1561942.5,1
2340,k010,28,3,-436,6,12,1561971.5,1
2341,k010,28,4,-436,7,12,1562001.5,1
2342,k010,28,5,-436,8,11,1562031.5,2
2343,k010,28,6,-436,9,9,1562060.5,1
2344,k010,28,7,-436,10,9,1562090.5,2
2345,k010,28,8,-436,11,8,1562120.5,2
2346,k010,28,9,-436,12,8,1562150.5,3
2347,k010,28,10,-435,1,6,1562179.5,2
2348,k010,28,11,-435,2,5,1562209.5,3
2349,k010,28,12,-435,3,6,1562238.5,2
2350,k010,29,1,-435,4,4,1562267.5,2
2351,k010,29,2,-435,5,3,1562296.5,1
2352,k010,29,3,-435,6,2,1562326.5,2
2353,k010,29,4,-435,7,1,1562355.5,1
2354,k010,29,5,-435,7,31,1562385.5,2
2355,k010,29,6,-435,8,29,1562414.5,1
2356,k010,29,7,-435,9,28,1562444.5,1
2357,k010,29,8,-435,10,28,1562474.5,2
2358,k010,29,9,-435,11,27,1562504.5,2
2359,k010,29,10,-435,12,27,1562534.5,3
2360,k010,29,11,-434,1,25,1562563.5,2
2361,k010,29,12,-434,2,24,1562593.5,3
2362,k010,29,12.5,-434,3,25,1562622.5,2
2363,k010,30,1,-434,4,23,1562651.5,2
2364,k010,30,2,-434,5,22,1562680.5,1
2365,k010,30,3,-434,6,21,1562710.5,2
2366,k010,30,4,-434,7,20,1562739.5,1
2367,k010,30,5,-434,8,19,1562769.5,2
2368,k010,30,6,-434,9,17,1562798.5,1
2369,k010,30,7,-434,10,17,1562828.5,2
2370,k010,30,8,-434,11,16,1562858.5,2
2371,k010,30,9,-434,12,16,1562888.5,2
2372,k010,30,10,-433,1,14,1562917.5,2
2373,k010,30,11,-433,2,13,1562947.5,2
2374,k010,30,12,-433,3,14,1562976.5,2
2375,k010,31,1,-433,4,13,1563006.5,2
2376,k010,31,2,-433,5,12,1563035.5,2
2377,k010,31,3,-433,6,10,1563064.5,1
2378,k010,31,4,-433,7,10,1563094.5,2
2379,k010,31,5,-433,8,8,1563123.5,1
2380,k010,31,6,-433,9,7,1563153.5,2
2381,k010,31,7,-433,10,6,1563182.5,1
2382,k010,31,8,-433,11,5,1563212.5,2
2383,k010,31,9,-433,12,5,1563242.5,2
2384,k010,31,10,-432,1,3,1563271.5,2
2385,k010,31,11,-432,2,2,1563301.5,2
2386,k010,31,12,-432,3,3,1563331.5,3
2387,k010,32,1,-432,4,1,1563360.5,2
2388,k010,32,2,-432,5,1,1563390.5,2
2389,k010,32,3,-432,5,30,1563419.5,2
2390,k010,32,4,-432,6,28,1563448.5,1
2391,k010,32,5,-432,7,28,1563478.5,2
2392,k010,32,6,-432,8,26,1563507.5,1
2393,k010,32,7,-432,9,25,1563537.5,2
2394,k010,32,8,-432,10,25,1563567.5,2
2395,k010,32,9,-432,11,23,1563596.5,2
2396,k010,32,10,-432,12,23,1563626.5,2
2397,k010,32,11,-431,1,21,1563655.5,2
2398,k010,32,12,-431,2,20,1563685.5,2
2399,k010,32,12.5,-431,3,21,1563714.5,2
2400,k010,33,1,-431,4,20,1563744.5,2
2401,k010,33,2,-431,5,19,1563773.5,2
2402,k010,33,3,-431,6,18,1563803.5,2
2403,k010,33,4,-431,7,17,1563832.5,2
2404,k010,33,5,-431,8,16,1563862.5,2
2405,k010,33,6,-431,9,15,1563892.5,2
2406,k010,33,7,-431,10,14,1563921.5,2
2407,k010,33,8,-431,11,13,1563951.5,2
2408,k010,33,9,-431,12,12,1563980.5,2
2409,k010,33,10,-430,1,10,1564009.5,1
2410,k010,33,11,-430,2,9,1564039.5,2
2411,k010,33,12,-430,3,10,1564068.5,1
2412,k010,34,1,-430,4,9,1564098.5,2
2413,k010,34,2,-430,5,9,1564128.5,2
2414,k010,34,3,-430,6,7,1564157.5,2
2415,k010,34,4,-430,7,7,1564187.5,2
2416,k010,34,5,-430,8,6,1564217.5,3
2417,k010,34,6,-430,9,4,1564246.5,2
2418,k010,34,7,-430,10,4,1564276.5,3
2419,k010,34,8,-430,11,2,1564305.5,2
2420,k010,34,9,-430,12,2,1564335.5,3
2421,k010,34,10,-430,12,31,1564364.5,2
2422,k010,34,11,-429,1,29,1564393.5,1
2423,k010,34,12,-429,2,28,1564423.5,2
2424,k010,35,1,-429,3,29,1564452.5,1
2425,k010,35,2,-429,4,28,1564482.5,2
2426,k010,35,3,-429,5,27,1564511.5,1
2427,k010,35,4,-429,6,26,1564541.5,2
2428,k010,35,5,-429,7,26,1564571.5,2
2429,k010,35,6,-429,8,25,1564601.5,3
2430,k010,35,7,-429,9,23,1564630.5,2
2431,k010,35,8,-429,10,23,1564660.5,3
2432,k010,35,9,-429,11,21,1564689.5,2
2433,k010,35,10,-429,12,20,1564718.5,2
2434,k010,35,11,-428,1,19,1564748.5,2
2435,k010,35,12,-428,2,17,1564777.5,2
2436,k010,35,12.5,-428,3,17,1564806.5,1
2437,k010,36,1,-428,4,16,1564836.5,1
2438,k010,36,2,-428,5,15,1564865.5,1
2439,k010,36,3,-428,6,14,1564895.5,1
2440,k010,36,4,-428,7,14,1564925.5,2
2441,k010,36,5,-428,8,13,1564955.5,2
2442,k010,36,6,-428,9,12,1564985.5,3
2443,k010,36,7,-428,10,11,1565014.5,2
2444,k010,36,8,-428,11,10,1565044.5,3
2445,k010,36,9,-428,12,9,1565073.5,2
2446,k010,36,10,-427,1,7,1565102.5,2
2447,k010,36,11,-427,2,6,1565132.5,2
2448,k010,36,12,-427,3,7,1565161.5,2
2449,k010,37,1,-427,4,5,1565190.5,1
2450,k010,37,2,-427,5,5,1565220.5,2
2451,k010,37,3,-427,6,3,1565249.5,1
2452,k010,37,4,-427,7,3,1565279.5,2
2453,k010,37,5,-427,8,2,1565309.5,2
2454,k010,37,6,-427,9,1,1565339.5,2
2455,k010,37,7,-427,9,30,1565368.5,2
2456,k010,37,8,-427,10,30,1565398.5,2
2457,k010,37,9,-427,11,29,1565428.5,3
2458,k010,37,10,-427,12,28,1565457.5,2
2459,k010,37,11,-426,1,26,1565486.5,2
2460,k010,37,12,-426,2,25,1565516.5,2
2461,k010,38,1,-426,3,26,1565545.5,2
2462,k010,38,2,-426,4,24,1565574.5,1
2463,k010,38,3,-426,5,24,1565604.5,2
2464,k010,38,4,-426,6,22,1565633.5,1
2465,k010,38,5,-426,7,22,1565663.5,2
2466,k010,38,6,-426,8,21,1565693.5,2
2467,k010,38,7,-426,9,20,1565723.5,3
2468,k010,38,8,-426,10,19,1565752.5,2
2469,k010,38,9,-426,11,18,1565782.5,3
2470,k010,38,10,-426,12,17,1565811.5,2
2471,k010,38,11,-425,1,16,1565841.5,2
2472,k010,38,12,-425,2,14,1565870.5,2
2473,k010,38,12.5,-425,3,16,1565900.5,2
2474,k010,39,1,-425,4,14,1565929.5,2
2475,k010,39,2,-425,5,13,1565958.5,1
2476,k010,39,3,-425,6,12,1565988.5,2
2477,k010,39,4,-425,7,11,1566017.5,1
2478,k010,39,5,-425,8,10,1566047.5,2
2479,k010,39,6,-425,9,8,1566076.5,1
2480,k010,39,7,-425,10,8,1566106.5,2
2481,k010,39,8,-425,11,7,1566136.5,2
2482,k010,39,9,-425,12,6,1566165.5,2
2483,k010,39,10,-424,1,5,1566195.5,2
2484,k010,39,11,-424,2,4,1566225.5,3
2485,k010,39,12,-424,3,4,1566254.5,2
2486,k010,40,1,-424,4,3,1566284.5,2
